camisa_bart,calca_bart,tenis_bart,camisa_homer,calca_homer,tenis_homer,class
57.463031594234565,73.56629663099808,83.10836299675262,93.02150289046077,80.1373820385967,50.96076922496363,bart
86.16843969807043,102.26436329435587,111.44954015158609,203.5165840908303,108.89444430272832,41.41255848169731,bart
98.48350115628506,131.73078607523755,141.01772938180503,211.61285405192191,134.06341782902598,27.80287754891569,bart
67.94115100585212,107.34057946554975,112.43220179290273,195.7396229688818,143.91664254004817,53.23532661682466,bart
96.73675619949223,150.1565849371915,159.81239000778382,200.1649319935937,143.09786860746738,48.76474136094644,bart
79.01898506055365,72.47068372797375,80.8146026408594,115.0782342582645,87.14355971613737,36.41428291206625,bart
88.9325587172662,109.73149046650191,119.49058540320237,177.341478509682,100.90094152187085,33.66006535941367,bart
58.01723881744115,82.72242743053422,91.10433579144299,210.51840774621112,99.66443698732262,47.275786614291256,bart
84.29709366283039,100.84641788382967,110.78357278947091,165.1817181167456,86.94826047713663,79.73079706111058,bart
34.36568055487916,110.93241185514718,118.3934119788766,198.6881979383778,133.5889216963742,45.35416188179427,bart
30.14962686336267,119.64530914331745,129.46041866145808,45.71651780264984,100.62305898749054,22.181073012818835,bart
66.91038783328041,105.08092119885512,114.70396680150168,136.2240801033356,74.91328320131217,40.620192023179804,bart
63.63961030678928,130.11149065320865,139.30541985149034,113.69256791892775,91.09884741312592,34.14674215792775,bart
61.237243569579455,123.75378782081783,133.19159132617943,203.58290694456645,124.43873994861889,35.888716889852724,bart
63.20601237224193,88.48163651289458,98.31581764904364,111.476454913134,83.77947242612596,36.76955262170047,bart
65.28399497579785,146.5162107072115,155.19020587653074,90.29950165975447,100.78194282707592,72.56721022610694,bart
91.97282207261013,106.34378214075329,111.95534824205586,192.41881404893857,140.60227594174995,51.146847410177685,bart
43.05810028322197,90.47651629014017,100.18482919085105,174.1866814656046,83.40263784797217,54.59853477887479,bart
93.0,140.9432509913121,149.83324063771698,227.8903244984306,147.9019945774904,30.54504869860253,bart
58.80476171195663,119.78313737751236,127.19669807035086,184.48306155308677,133.46535130886969,58.56620185738529,bart
75.81556568409947,104.02403568406679,109.48059188732951,191.4210019825411,139.14381049834736,49.82971001320397,bart
23.68543856465402,165.3934702459562,172.29045243425418,42.02380277890139,110.92790451459904,74.89325737341113,bart
47.74934554525329,147.13599151805107,155.71127126833176,90.74139077620532,104.62791214585141,62.77738446287803,bart
60.83584469702052,129.48358969382954,139.31618714277246,143.8923208513922,102.59629622944485,41.012193308819754,bart
79.23383115816122,113.42398335449165,123.13407326974935,140.73379125142617,85.81957818586619,17.72004514666935,bart
59.016946718718,86.91950298983537,95.79144011862438,208.22583893455683,101.01980003939822,46.61544808322666,bart
55.72252686302013,141.40014144264495,150.48255712872506,104.7902667235846,99.81983770774224,31.78049716414141,bart
31.701734968294716,114.73011810331235,122.19656296312102,196.72315572906,137.0875632579411,44.609416046390926,bart
51.11751167652823,151.52887513606112,161.1148658566304,189.45711915892736,139.89639023220005,42.731721238442994,bart
67.31270311018568,103.4842983258813,109.77249200050075,184.2552577268828,134.68110483657313,76.89603370785778,bart
57.89645930452051,94.40338976964757,104.20652570736632,148.08443537387717,70.8660708661063,35.35533905932738,bart
59.07622195096772,112.47221879201993,122.24974437601087,184.84858668650946,106.81760154581266,32.38826948140329,bart
59.841457201508724,126.76750372236569,135.56179402766844,102.96115772464877,83.12640976248163,11.74734012447073,bart
58.82176467941097,113.38430226446692,120.24558203942463,156.97452022541748,140.09282636880448,9.1104335791443,bart
73.06846104852626,109.20622692868754,116.26263372210352,225.1954706471691,134.70708964267618,57.87054518492115,bart
82.12794895770867,131.32402674301454,138.23530663329106,199.01004999748127,156.5439235486322,30.757112998459398,bart
55.59676249567055,125.29964086141668,134.621692159919,121.77438154226036,89.27485648266257,57.645468165329355,bart
37.69615364994153,134.8517704741024,143.5060974314332,193.25113195011303,144.86200329969208,63.89835678638379,bart
79.02531240052139,143.3666627915988,152.09536482089123,93.06449376641986,98.20386957752734,70.12845356914696,bart
44.02272140611028,130.09611831257686,137.2953021774598,101.25709851659784,99.24716620639605,62.112800613078136,bart
84.74668135095321,68.70953354520753,76.3544366752843,106.83164325236227,90.27735042633894,49.85980344927164,bart
85.72630868059116,149.8866238194723,159.71537183377185,187.11761007451972,137.68079023596573,46.88283267892417,bart
86.59676668328905,141.8344104933637,150.8708056583513,103.01456207740729,99.68450230602548,56.83308895353129,bart
54.46099521676041,109.4440496326776,118.46096403457132,178.89102828258325,117.72000679578642,27.92848008753788,bart
77.78817390837762,131.190700889964,139.44174410842686,114.59057552870567,104.7377677822093,33.61547262794322,bart
67.54257916307313,41.0,49.05099387372289,79.40403012442127,73.62744053679987,63.694583757176716,bart
56.60388679233962,93.01075206662937,102.80077820717118,147.83098457360012,69.28924880528002,44.598206241955516,bart
68.19090848492928,99.44847912361456,109.05503197927182,173.62315513778685,90.44335243676011,43.88621651498338,bart
100.174847142384,192.64734620544348,199.35395656971548,264.9037561077608,215.96990531090205,21.93171219946131,bart
27.23967694375247,171.283390905248,180.61284561182242,164.69061904067274,147.2345068249967,76.68115805072325,bart
82.83115355951527,72.06247289678588,80.53570636680354,109.73604694903129,89.5488693395958,36.069377593742864,bart
43.18564576337837,128.80217389469792,136.57598617619425,103.52777405121778,87.06893820416096,11.224972160321824,bart
65.0384501660364,115.33429672044652,120.6358155772986,101.31633629380802,118.76868274086398,59.21992907797171,bart
53.54437412091022,106.44247272588137,113.08846094982458,158.0063289871643,135.01851724856112,14.035668847618199,bart
108.2081327812286,125.27569596693526,135.1776608763445,176.11643875572773,113.02212172844747,45.8475735453906,bart
99.88493379884676,152.354848954669,160.66735822811054,198.7183937133148,144.22898460434365,56.16938667993447,bart
60.00833275470999,185.9085796836714,193.85561637466168,188.403821617291,175.93464695732902,56.96490147450446,bart
48.093658625644196,129.1665591397402,138.08330818748513,108.52188719332152,88.05679985100527,35.86084215408221,bart
79.88116173416608,86.98275691193054,94.76813810558906,210.85065804972012,110.70682002478438,45.0,bart
51.70106381884226,106.83164325236227,113.28724553099524,233.03647783126144,136.39281506003167,39.50949253027682,bart
61.97580172938467,115.25623627379127,124.84790747145104,193.25889371514057,113.19893992436502,39.20459156782532,bart
65.95452979136459,94.85778829384543,104.71389592599446,151.3241553751416,73.33484846919642,32.863353450309965,bart
63.796551630946325,94.74175425861608,104.58967444255671,152.6597523907333,74.06753674856482,33.015148038438355,bart
76.18398781896364,87.52713864853574,96.67471230885562,175.82661914511124,90.22749026765624,28.61817604250837,bart
73.40980860893181,96.33794683301072,100.22973610660661,200.85318020882815,109.7679370308106,40.620192023179804,bart
62.57795138864806,88.10221336606703,92.54728521139883,89.37561188601732,103.29085148259743,62.96824596572466,bart
58.360945845659494,105.99056561788883,115.15641536623133,207.14004924205267,113.37548235840057,47.391982444291145,bart
57.28874234961002,90.80748867797193,96.44169222903547,116.15937327654622,91.62968951164245,42.532340636273474,bart
63.35613624582863,120.0,129.93459893346343,170.3907274472411,105.97169433391164,40.620192023179804,bart
81.01234473831751,146.08901396066713,155.93909067324972,89.78307190111062,101.62676812730001,69.23871749245504,bart
67.7347768875044,109.27030703718188,119.07560623402259,157.19096666157378,89.94442728707543,39.319206502675,bart
72.34638899074369,96.22369770487933,104.6709128650362,212.71107164414363,109.67679791095289,17.72004514666935,bart
47.968739820845826,59.87486951969081,64.45153217728807,205.54804791094466,102.00490184299969,46.16275555033516,bart
54.24020648928247,97.42176348229383,107.144761887831,157.53729717117784,79.50471684120383,32.449961479175904,bart
64.7533782902483,147.00340132119393,155.746589047722,92.13576938409967,101.83319694480774,72.09715667070374,bart
54.89080068645383,102.6352765865616,107.09341716464182,135.1332675546625,75.52483035399682,25.98076211353316,bart
67.42403132415029,145.2101924797292,152.6466507985026,173.89077031286047,137.84411485442533,59.21148537234985,bart
74.76630257007497,152.12166183683374,157.96835126062436,86.20904824900923,106.38138934982942,51.24451190127583,bart
63.190189111918315,80.30566605165541,90.1443287178955,155.44774041458436,61.71709649683789,26.153393661244042,bart
64.59876159803684,121.40428328522844,127.62444906835053,115.47294055318761,93.17188417113823,35.73513677041127,bart
61.04096984812741,140.360250783475,145.67772650614782,79.56129712366435,109.42120452636226,68.86218120274728,bart
70.51950084905593,96.031244915392,104.36953578511309,214.71143425537448,110.64357188738983,36.45545226711637,bart
53.03772242470448,137.35355838128112,146.94556815365343,126.82665335015349,103.42146779078317,67.07458535093602,bart
54.653453687758834,75.58438992278762,82.64381404557754,145.58159224297555,95.88013350011565,37.416573867739416,bart
70.8237248385031,88.32326986700618,93.28451104015072,116.77328461596,86.74675786448736,45.110974274559844,bart
71.76350047203663,93.73366524360391,103.42630226397925,175.9175943446249,87.0976463516667,40.29888335921977,bart
70.09992867328754,144.61673485458036,149.14757792200314,79.76214641043707,100.48382954485761,41.49698784249286,bart
79.18333157931662,96.22369770487933,104.09610943738484,127.22028140198401,105.47037498748168,27.331300737432898,bart
101.73494974687902,116.16367762773353,125.2078272313676,113.91663618629195,75.7231800705702,51.36146415358503,bart
63.631753079732135,101.75460677532,111.25196627475849,195.69619311575786,104.27847332982968,61.40032573203501,bart
76.77239087067694,133.285408053545,142.70949512909084,83.26463835266445,106.38608931622592,42.62628297189423,bart
80.8084154033477,124.45882853377658,133.285408053545,145.09996554100212,122.46223907801131,48.05205510693585,bart
88.3685464404615,62.185207244167,71.13367697511495,136.48809471891678,67.6904720030818,23.15167380558045,bart
38.48376280978771,58.770741019660456,65.42935121182236,99.21189444819608,86.74099376880577,58.855755878248644,bart
53.16013544000805,115.52488909321661,122.18428704215611,68.51277253184256,96.6902270139025,33.61547262794322,bart
96.81425514871248,90.515192095029,96.44687656943589,134.98518437221176,79.14543574963751,44.96665431183423,bart
51.778373863998475,149.92331373072034,154.42150109359773,170.6985647274165,138.23530663329106,63.103090257134,bart
72.86288492778748,83.30066026148893,92.1737489744233,179.44915714485816,80.67837380611982,40.607881008493905,bart
82.37718130647589,84.4748483277715,90.96702699330126,238.14491386548653,116.64475984801032,44.19275958796871,bart
39.30648801406709,57.175169435691224,63.76519426771944,100.30453628824571,85.901105930017,54.3415126767741,bart
71.03520254071216,67.47592163134935,75.61745830163825,212.83796653792763,91.8313671900838,52.16320542297991,bart
53.68426212587819,149.92331373072034,154.42150109359773,170.6985647274165,138.23530663329106,62.8728876384726,bart
60.975404877704584,108.8577052853862,118.44407963254221,136.25344032353826,78.93034904268447,50.17967716117751,bart
55.614746245937326,126.2814317308764,136.20572675185136,68.76772498781678,103.73041983911952,73.17103251970687,bart
66.40030120413611,147.65838953476364,156.12815249018993,84.55767262643882,100.36433629531956,45.033320996790806,bart
44.721359549995796,52.28766584960549,59.43904440685432,203.5706265648362,76.77239087067694,51.67204273105525,bart
62.289646009589745,105.36602868097478,110.38568747804219,178.23860412379804,141.03900169811186,94.32921074619463,bart
46.76537180435969,99.30256794262674,108.08330120791094,204.08821622033938,107.05606008068857,53.0,bart
49.51767361255979,114.12712210513327,123.50708481702578,146.27029773675858,117.15374513859982,27.367864366808018,bart
65.22269543648132,115.33429672044652,125.1758762701504,53.150729063673246,107.24737759031686,71.50524456289902,bart
67.7421582177598,109.5627673984187,119.44454780357285,158.83639381451596,91.29074432821763,27.49545416973504,bart
70.20683727387241,142.30249470757707,151.48927354766738,81.51686941977103,98.47842403288143,47.60252094164762,bart
61.106464469808756,160.60199251565965,166.96706262014672,167.5857989210303,164.10362579784763,49.69909455915671,bart
77.12976079309465,68.01470429252781,75.4254598925323,94.20721840708386,92.03260291874831,54.96362433464518,bart
65.09224224129939,65.63535632568775,75.06663706334525,159.5399636454766,49.9799959983992,36.51027252705737,bart
39.91240408695021,175.35677916750183,185.25927777037242,184.52913049163809,157.3848785620779,18.138357147217054,bart
37.97367509209505,97.95407086997457,106.99532700076205,196.76889998167903,102.10288928331069,47.92702786528704,bart
64.01562309311689,61.212743771211564,70.68238818828917,137.41178988718545,54.92722457943783,30.28200785945344,bart
46.281745861624536,91.42209798511517,96.15092303249095,75.17313349861105,106.4048871058092,55.235857918565905,bart
77.72387020729218,177.90446874657195,185.927405188154,240.1166383239612,191.96353820452467,42.7551166528639,bart
63.796551630946325,100.26464980241042,109.95453605922768,158.61273593252213,82.72242743053422,66.31741852635702,bart
41.41255848169731,88.01136290275251,96.06768447297978,140.30324301312496,109.57189420649804,24.020824298928627,bart
96.6126285741155,140.50622761998844,150.29637387508723,140.06784070585223,111.36426715962351,46.95742752749558,bart
84.10112960002381,47.45524207081869,54.35991169970753,139.32336487466844,84.39194274336857,55.21775076911409,bart
72.3118247591637,127.3184982632139,134.40610105199838,210.18087448671443,137.82960494755835,58.008620049092706,bart
83.72574275573791,140.22125373851142,148.39474384222643,93.38629449764028,101.26203632161463,27.65863337187866,bart
35.34119409414458,69.06518659932803,76.66159403508382,141.06381534610497,97.26253132630262,73.79701890998037,bart
67.45368781616021,117.15374513859982,127.09838708654017,165.32392446346051,101.11874208078342,40.19950248448356,bart
68.66585760041157,132.37446883746125,141.3930691370691,220.84836426833684,138.68309197591464,73.45747068882783,bart
96.97937925146768,92.65527507918802,98.5393322486001,134.98518437221176,79.14543574963751,46.216880033165374,bart
64.77653896280658,98.06630410084801,100.7670581092849,115.3819743287486,81.81686867633104,38.7556447501522,bart
53.75872022286245,125.93649193144932,135.6281681657612,134.6291201783626,95.34149149242423,44.64302857109943,bart
42.638011210655684,91.13725912051558,100.0649788887201,97.53973549277238,70.60453243241541,57.42821606144492,bart
55.018178813915675,113.70576062803502,122.92273996295397,156.5662798944907,119.28537211242626,24.677925358506133,bart
68.15423684555495,146.9081345603435,155.47668635522177,87.45856161634491,100.35935432235502,44.14748010928823,bart
66.7757440991862,146.37281168304446,154.77079827926198,83.33066662399864,98.6154146165801,46.67976006793523,bart
54.881690936048976,112.6765281680262,122.35603785674003,63.13477647065839,105.38500842150178,39.20459156782532,bart
44.66542286825459,154.89996772110703,164.50227961946302,198.15398053029367,145.9931505242626,57.21013896155121,bart
64.22616289332565,123.87493693237546,132.71774561075094,108.62780491200216,91.35097153287424,43.829214001622255,bart
41.641325627314025,67.88961628997471,73.90534486760751,105.9669759878048,61.04096984812741,63.914004725099176,bart
69.05794668247819,100.24470060806208,107.1354283138869,242.5613324501661,128.09761902549164,11.704699910719626,bart
67.72001181334805,101.59724405711013,105.11422358558332,203.3125672456083,126.98425099200294,46.04345773288535,bart
101.28672173587218,68.30080526611674,76.66811592833099,94.15412895885129,91.02197536858887,46.4327470649756,bart
80.58535847162312,69.2098258919931,77.56932383358772,94.7100839404126,91.76055797563569,44.41846462902562,bart
80.876448982383,63.48228099241551,73.19152956456095,134.55482154125878,68.33739825307956,56.52433104425032,bart
80.46117075956576,75.43208866258443,85.18802732778826,158.01582199260935,58.73670062235365,67.54998149518622,bart
80.32434251209281,64.28841264178172,69.46941773183363,159.65587994182988,59.90826320300064,58.83026432033091,bart
81.43709228600933,87.04596486914255,96.92264957170744,86.61408661412992,81.89627586160435,26.92582403567252,bart
78.36453279386026,120.21231218140677,130.0,140.96098751072935,92.52567211320326,41.048751503547585,bart
73.81734213584231,120.523856559604,130.3878828726044,147.305804366291,95.73922915921143,39.66106403010388,bart
69.13031173081747,92.00543462209176,96.15612304996495,148.48905683584903,95.5928867646542,36.742346141747674,bart
80.2745289615579,76.16429609731846,85.91856609604235,157.21323099535866,58.83026432033091,71.39327699440614,bart
113.42398335449165,87.46999485537883,97.28309205612247,180.93645293306707,85.09406559801923,43.9203825119955,bart
77.80745465570763,91.44943958275523,101.39033484509261,168.4339633209407,80.7031597894407,58.40376700179535,bart
79.724525711979,61.09009739720506,70.16409338115899,143.80890097626084,78.37091297158659,47.60252094164762,bart
81.24038404635961,126.46343345014795,135.93380742111214,187.95212156291294,119.3440404879942,83.36666000266533,bart
80.876448982383,93.41306118525397,98.08669634563088,134.03730823916152,90.80748867797193,48.2078831727758,bart
53.376024580330075,122.35603785674003,131.3011804973588,108.06479537758817,80.25584090893322,58.111960903070546,bart
99.08582138732059,132.0075755401939,141.5521105459046,125.36745989290841,97.54998718605759,52.354560450833695,bart
80.82697569499925,76.28237017817419,86.02325267042627,104.7902667235846,78.41555968046137,27.676705006196094,bart
45.760244754590204,131.64345787011217,141.21260566960729,129.44110629935145,98.84331034521254,46.69047011971501,bart
64.56779382943171,58.86425061104575,65.58963332722634,84.2436941260294,87.48714191239762,26.570660511172846,bart
87.3040663428686,165.32997308413258,175.18276170902203,149.57606760441325,137.1276777313756,49.08156476723211,bart
89.05616205518852,120.06664815842908,129.84221193433206,107.41508273980894,94.34511116109833,42.2729227756965,bart
37.8549864614954,70.10706098532444,72.8285658241325,152.66302761310612,94.2178327069775,52.88667128870941,bart
79.00632886041473,116.36580253665593,123.71741995369932,140.55248130146973,92.07605551933683,31.96873472629156,bart
78.65112840894274,99.26731586982696,108.54031509075327,183.5892153695309,95.78100020358944,57.16642371182581,bart
57.0701322935211,82.8190799272728,92.10863151735563,155.20953578952552,63.94528911499267,37.69615364994153,bart
53.68426212587819,88.95504482602435,93.60555539069249,123.27611285240948,94.98420921395304,81.71903083125741,bart
56.444663166680336,110.14081895464551,117.08116842601119,121.2146855789347,95.93747964169165,48.91829923454004,bart
67.07458535093602,81.95730595865142,82.6922003577121,180.72077910411963,98.73702446397704,72.069410986909,bart
63.0158710167526,92.87626176801045,94.47221813845591,186.69761648183942,102.10288928331069,46.8187996428785,bart
62.24949798994366,105.61249926026748,109.54907576059234,159.98437423698604,107.58252646224665,66.2117814289874,bart
30.93541659651604,111.0810514894417,114.54256850621083,211.65538027652403,153.06534552275377,46.238512086787566,bart
58.532042506647585,136.16901262769,140.360250783475,187.85632808079689,159.8155186457185,72.27724399837061,bart
70.01428425685718,153.4177303964571,162.63455967290594,108.70142593360954,113.21219015636082,8.774964387392123,bart
68.10286337592568,87.25823743349392,97.06183596038146,158.1992414646796,70.24243731534378,69.53416426476987,bart
65.93178292750773,87.41281370600079,95.15250916292223,218.07338214463496,106.58799181896617,65.09992319503918,bart
66.79071791798619,142.72000560538106,150.8708056583513,130.9427355755179,129.07749610214788,28.91366458960192,bart
64.66065264130884,139.24438947404667,148.35767590522573,106.38608931622592,98.07650075323853,47.01063709417264,bart
70.71067811865476,101.29659421717987,110.77003204838391,77.44675590365293,101.33607452432722,59.06775770248944,bart
52.124850119688595,67.17886572427373,73.08898685848642,116.12493272333896,76.8505042273634,73.57988855658861,bart
56.302753041036986,80.55432949258531,87.80660567406076,89.02808545621994,91.08786966440702,81.62107570964744,bart
65.3834841531101,136.21673905948563,146.12323566086263,151.74320413119,112.0044641967453,41.24318125460256,bart
56.356011214421486,106.36258740741502,116.26693425045661,154.72556349873153,86.21484790916237,18.466185312619388,bart
58.557663887829406,136.91238074038446,146.6628787389638,159.7779709471866,119.23086848631104,52.773099207835045,bart
74.51845409024533,122.06965224821442,131.91664034533324,84.41563836162112,96.38983348880731,58.18934610390462,bart
77.01298591796062,106.21675950620975,114.8781963646714,218.53375025382235,119.3817406473871,53.76802023508026,bart
126.09123680890754,76.26270385975047,85.94765849050223,94.12226091632095,69.89992846920518,53.24471804789655,bart
65.13831437794502,104.10091258005379,113.85077953180645,145.12753012437028,78.7210264160726,61.237243569579455,bart
71.56116265125938,148.69431730903506,157.38170160472913,89.90550594930212,103.00485425454472,19.748417658131498,bart
74.31016081263719,81.24653838779841,90.60905032059435,146.13350060817677,86.55056325639943,61.773780845922005,bart
64.39720490828775,178.2638493918495,183.41483037093812,212.73457640919588,171.5488268686207,55.62373594069352,bart
103.23759005323593,141.04254677224174,145.058608844839,245.88005205790893,177.01129907438113,47.59201613716318,bart
63.26136261573884,90.62560344626678,100.56838469419701,168.58232410309213,80.0812087820857,64.10148204214939,bart
66.1362230551458,128.2848393225014,138.20998516749793,96.63332758422428,98.59513172565875,53.99073994677235,bart
64.69157595854347,139.581517401123,148.95636945092346,179.68305429282975,126.22598781550494,43.61192497471305,bart
50.6458290484024,65.81033353509159,71.72168430816443,116.12493272333896,76.8505042273634,72.5120679611332,bart
62.63385665915839,62.8728876384726,67.98529252713413,138.32208789632983,87.94316346368261,44.64302857109943,bart
84.88816171881683,89.83317872590283,96.27564593395361,126.44761761298629,93.11283477587824,72.86974680894672,bart
63.095166217389426,137.98913000667844,147.9121360808504,156.6014048468276,115.50324670761424,41.641325627314025,bart
59.715994507334464,88.53247991556545,98.2496819333274,146.18823482072693,63.54525946126902,79.42291860665912,bart
65.98484674529449,106.57391800998967,115.5551816233266,117.0,107.15409464878138,45.27692569068709,bart
70.46985170979147,102.96115772464877,112.52555265360841,153.95453874439687,104.12012293500234,42.59107887809371,bart
65.4217089351845,128.65457628860312,138.25700705570043,196.21671692289624,124.82788150088905,48.062459362791664,bart
83.76753547765387,137.30986854556377,147.2311108427835,124.36639417463223,111.18453129819814,62.545983084447556,bart
62.82515419798029,129.9038105676658,139.2982411949268,178.54411219639812,117.83462988442744,63.53739056650029,bart
67.07458535093602,160.63000964950479,170.53152201279386,153.88632167934875,134.46932735757994,51.40038910358559,bart
68.52736679604726,186.47519942340858,196.38228025970164,192.35384061671346,168.97632970330488,65.12296062065974,bart
64.69930447848725,156.55350523063993,165.63212248836274,101.83319694480774,114.4071676076285,27.202941017470888,bart
61.04096984812741,106.02829810951414,115.90081966923272,174.01436722293937,96.13532129243653,50.28916384272063,bart
66.1362230551458,135.56548233234005,145.46820958546235,151.11254084290954,111.16654172906523,42.906875905849866,bart
66.96267617113283,150.00333329629711,158.99056575784616,99.16652661054536,107.00934538627924,44.68780594300866,bart
55.362442142665635,80.59776671843954,87.92610533851708,75.71657678474378,97.03607576566563,80.38034585643433,bart
68.38859554048467,58.33523806414096,62.928530890209096,112.50777750893491,81.78630692236935,58.249463516842795,bart
67.07458535093602,159.928108848945,169.5464538113375,127.77323663428112,125.32757078951144,35.45419580247167,bart
57.253820833198546,123.83860464330176,131.70801038661241,161.80234856144702,134.8369385591352,80.80222769206304,bart
40.024992192379,130.29581727745523,136.55035701161677,139.04675472660267,130.24208229293635,43.69210454990696,bart
138.78400484205665,135.6244815658294,144.61327739872297,223.52852167005446,142.17594733287342,31.827660925679098,bart
65.33758489567853,153.27752607606897,162.7912774076056,175.55910685578235,135.9190935814391,55.11805511808268,bart
79.01898506055365,87.25823743349392,92.93546147730693,116.77328461596,98.00510190801293,81.00617260431454,bart
61.237243569579455,61.48983655857283,66.58828725834597,137.83323256747627,86.33075929238663,47.265209192385896,bart
66.79071791798619,145.55411364849843,155.07740002979156,123.25988804148737,110.20889256316842,49.52776998815917,bart
61.69278726074872,117.14520903562382,127.07478113300058,171.0847743079436,103.88936422945325,63.25345840347388,bart
